ds,y
2016-04-25,627345.0
2016-04-26,656500.0
2016-04-27,632867.0
2016-04-28,642851.0
2016-04-29,648343.0
2016-04-30,580397.0
2016-05-01,588087.0
2016-05-02,646923.0
2016-05-03,647569.0
2016-05-04,650115.0
2016-05-05,653757.0
2016-05-06,653084.0
2016-05-07,584392.0
2016-05-08,548973.0
2016-05-09,629041.0
2016-05-10,634626.0
2016-05-11,642149.0
2016-05-12,646940.0
2016-05-13,646184.0
2016-05-14,574985.0
2016-05-15,555659.0
2016-05-16,632943.0
2016-05-17,642224.0
2016-05-18,637887.0
2016-05-19,634505.0
2016-05-20,628495.0
2016-05-21,574294.0
2016-05-22,566290.0
2016-05-23,642257.0
2016-05-24,665121.0
2016-05-25,717707.0
2016-05-26,790769.0
2016-05-27,860417.0
2016-05-28,822840.0
2016-05-29,767435.0
2016-05-30,748161.0
2016-05-31,848139.0
2016-06-01,851402.0
2016-06-02,794912.0
2016-06-03,756063.0
2016-06-04,745250.0
2016-06-05,720945.0
2016-06-06,814326.0
2016-06-07,821844.0
2016-06-08,671844.0
2016-06-09,655634.0
2016-06-10,670598.0
2016-06-11,734733.0
2016-06-12,802522.0
2016-06-13,718715.0
2016-06-14,734382.0
2016-06-15,756717.0
2016-06-16,759086.0
2016-06-17,750346.0
2016-06-18,706170.0
2016-06-19,750766.0
2016-06-20,881579.0
2016-06-21,899487.0
2016-06-22,846956.0
2016-06-23,823715.0
2016-06-24,823397.0
2016-06-25,764772.0
2016-06-26,756078.0
2016-06-27,838316.0
2016-06-28,855871.0
2016-06-29,836903.0
2016-06-30,823599.0
2016-07-01,843213.0
2016-07-02,702937.0
2016-07-03,646227.0
2016-07-04,681599.0
2016-07-05,883208.0
2016-07-06,994141.0
2016-07-07,1024175.0
2016-07-08,985244.0
2016-07-09,821754.0
2016-07-10,773201.0
2016-07-11,837321.0
2016-07-12,894121.0
2016-07-13,910964.0
2016-07-14,1012587.0
2016-07-15,1024756.0
2016-07-16,914291.0
2016-07-17,883329.0
2016-07-18,989740.0
2016-07-19,929473.0
2016-07-20,885311.0
2016-07-21,925088.0
2016-07-22,1006072.0
2016-07-23,1010123.0
2016-07-24,952568.0
2016-07-25,1066578.0
2016-07-26,1028059.0
2016-07-27,1028985.0
2016-07-28,998398.0
2016-07-29,948161.0
2016-07-30,870043.0
2016-07-31,866262.0
2016-08-01,906687.0
2016-08-02,882795.0
2016-08-03,844169.0
2016-08-04,850357.0
2016-08-05,851820.0
2016-08-06,894816.0
2016-08-07,832704.0
2016-08-08,870145.0
2016-08-09,883552.0
2016-08-10,1009398.0
2016-08-11,1085411.0
2016-08-12,1097393.0
2016-08-13,1084460.0
2016-08-14,1066256.0
2016-08-15,1054533.0
2016-08-16,1054043.0
2016-08-17,1035239.0
2016-08-18,971900.0
2016-08-19,963179.0
2016-08-20,897827.0
2016-08-21,863792.0
2016-08-22,827768.0
2016-08-23,784632.0
2016-08-24,845136.0
2016-08-25,905141.0
2016-08-26,1010066.0
2016-08-27,896038.0
2016-08-28,866232.0
2016-08-29,968380.0
2016-08-30,923203.0
2016-08-31,943423.0
2016-09-01,870745.0
2016-09-02,771497.0
2016-09-03,675121.0
2016-09-04,651256.0
2016-09-05,692502.0
2016-09-06,839436.0
2016-09-07,905479.0
2016-09-08,998042.0
2016-09-09,1052087.0
2016-09-10,983908.0
2016-09-11,853980.0
2016-09-12,763947.0
2016-09-13,803773.0
2016-09-14,873545.0
2016-09-15,759038.0
2016-09-16,702204.0
2016-09-17,669866.0
2016-09-18,761806.0
2016-09-19,811642.0
2016-09-20,802975.0
2016-09-21,798642.0
2016-09-22,784996.0
2016-09-23,791422.0
2016-09-24,659208.0
2016-09-25,580014.0
2016-09-26,650281.0
2016-09-27,687198.0
2016-09-28,669860.0
2016-09-29,668193.0
2016-09-30,647561.0
2016-10-01,596362.0
2016-10-02,591818.0
2016-10-03,664934.0
2016-10-04,657605.0
2016-10-05,646537.0
2016-10-06,652865.0
2016-10-07,649583.0
2016-10-08,604400.0
2016-10-09,574056.0
2016-10-10,620295.0
2016-10-11,640796.0
2016-10-12,643097.0
2016-10-13,647403.0
2016-10-14,631480.0
2016-10-15,581458.0
2016-10-16,573038.0
2016-10-17,669713.0
2016-10-18,706561.0
2016-10-19,743591.0
2016-10-20,709676.0
2016-10-21,695302.0
2016-10-22,583379.0
2016-10-23,572451.0
2016-10-24,630120.0
2016-10-25,649950.0
2016-10-26,674151.0
2016-10-27,686668.0
2016-10-28,651955.0
2016-10-29,608213.0
2016-10-30,580163.0
2016-10-31,628011.0
2016-11-01,668962.0
2016-11-02,652626.0
2016-11-03,652717.0
2016-11-04,628409.0
2016-11-05,598388.0
2016-11-06,603187.0
2016-11-07,666597.0
2016-11-08,674534.0
2016-11-09,669040.0
2016-11-10,666285.0
2016-11-11,651929.0
2016-11-12,635347.0
2016-11-13,629670.0
2016-11-14,694392.0
2016-11-15,676457.0
2016-11-16,684220.0
2016-11-17,670300.0
2016-11-18,666752.0
2016-11-19,611526.0
2016-11-20,675712.0
2016-11-21,767818.0
2016-11-22,758510.0
2016-11-23,741405.0
2016-11-24,638377.0
2016-11-25,635035.0
2016-11-26,635694.0
2016-11-27,653373.0
2016-11-28,724594.0
2016-11-29,702224.0
2016-11-30,683299.0
2016-12-01,681252.0
2016-12-02,711895.0
2016-12-03,673229.0
2016-12-04,666708.0
2016-12-05,730739.0
2016-12-06,768825.0
2016-12-07,747120.0
2016-12-08,784912.0
2016-12-09,820408.0
2016-12-10,783970.0
2016-12-11,788732.0
2016-12-12,786173.0
2016-12-13,789434.0
2016-12-14,790609.0
2016-12-15,910254.0
2016-12-16,954666.0
2016-12-17,833678.0
2016-12-18,720907.0
2016-12-19,846218.0
2016-12-20,878612.0
2016-12-21,850325.0
2016-12-22,789038.0
2016-12-23,759178.0
2016-12-24,707141.0
2016-12-25,652902.0
2016-12-26,723037.0
2016-12-27,687291.0
2016-12-28,738347.0
2016-12-29,780164.0
2016-12-30,773123.0
2016-12-31,741369.0
2017-01-01,655029.0
2017-01-02,726240.0
2017-01-03,757321.0
2017-01-04,741344.0
2017-01-05,839247.0
2017-01-06,844751.0
2017-01-07,878715.0
2017-01-08,908878.0
2017-01-09,972624.0
2017-01-10,928956.0
2017-01-11,776877.0
2017-01-12,707614.0
2017-01-13,696030.0
2017-01-14,755114.0
2017-01-15,724047.0
2017-01-16,791119.0
2017-01-17,773215.0
2017-01-18,742800.0
2017-01-19,734691.0
2017-01-20,765329.0
2017-01-21,675243.0
2017-01-22,654606.0
2017-01-23,766481.0
2017-01-24,782241.0
2017-01-25,730784.0
2017-01-26,725182.0
2017-01-27,760917.0
2017-01-28,737350.0
2017-01-29,714307.0
2017-01-30,802897.0
2017-01-31,826710.0
2017-02-01,781295.0
2017-02-02,772832.0
2017-02-03,826185.0
2017-02-04,789249.0
2017-02-05,743295.0
2017-02-06,739904.0
2017-02-07,733238.0
2017-02-08,684572.0
2017-02-09,794610.0
2017-02-10,854923.0
2017-02-11,720512.0
2017-02-12,702559.0
2017-02-13,790989.0
2017-02-14,796073.0
2017-02-15,778580.0
2017-02-16,812519.0
2017-02-17,789711.0
2017-02-18,671275.0
2017-02-19,589332.0
2017-02-20,649694.0
2017-02-21,710979.0
2017-02-22,690510.0
2017-02-23,663922.0
2017-02-24,634682.0
2017-02-25,584267.0
2017-02-26,641256.0
2017-02-27,732053.0
2017-02-28,679149.0
2017-03-01,661779.0
2017-03-02,679418.0
2017-03-03,759184.0
2017-03-04,764208.0
2017-03-05,766049.0
2017-03-06,764444.0
2017-03-07,704149.0
2017-03-08,661876.0
2017-03-09,659923.0
2017-03-10,734890.0
2017-03-11,782474.0
2017-03-12,739003.0
2017-03-13,816240.0
2017-03-14,803552.0
2017-03-15,887990.0
2017-03-16,840040.0
2017-03-17,777649.0
2017-03-18,712250.0
2017-03-19,675334.0
2017-03-20,722905.0
2017-03-21,691343.0
2017-03-22,719945.0
2017-03-23,773957.0
2017-03-24,733361.0
2017-03-25,615357.0
2017-03-26,636016.0
2017-03-27,687212.0
2017-03-28,674848.0
2017-03-29,653532.0
2017-03-30,690657.0
2017-03-31,724345.0
2017-04-01,649129.0
2017-04-02,600743.0
2017-04-03,651068.0
2017-04-04,653354.0
2017-04-05,633170.0
2017-04-06,669993.0
2017-04-07,692166.0
2017-04-08,624183.0
2017-04-09,583517.0
2017-04-10,633382.0
2017-04-11,653754.0
2017-04-12,653390.0
2017-04-13,618507.0
2017-04-14,592320.0
2017-04-15,563489.0
2017-04-16,577256.0
2017-04-17,638600.0
2017-04-18,618275.0
2017-04-19,628603.0
2017-04-20,644146.0
2017-04-21,638361.0
2017-04-22,581258.0
2017-04-23,557005.0
2017-04-24,633961.0
2017-04-25,653896.0
2017-04-26,645817.0
2017-04-27,660953.0
2017-04-28,691512.0
2017-04-29,682443.0
2017-04-30,622159.0
2017-05-01,682133.0
2017-05-02,685126.0
2017-05-03,629328.0
2017-05-04,623841.0
2017-05-05,648939.0
2017-05-06,577394.0
2017-05-07,563833.0
2017-05-08,630501.0
2017-05-09,632528.0
2017-05-10,631419.0
2017-05-11,636040.0
2017-05-12,626291.0
2017-05-13,594056.0
2017-05-14,558838.0
2017-05-15,619820.0
2017-05-16,650886.0
2017-05-17,763689.0
2017-05-18,894299.0
2017-05-19,912782.0
2017-05-20,629486.0
2017-05-21,556543.0
2017-05-22,645339.0
2017-05-23,645724.0
2017-05-24,644889.0
2017-05-25,650011.0
2017-05-26,646107.0
2017-05-27,590294.0
2017-05-28,578585.0
2017-05-29,588682.0
2017-05-30,647165.0
2017-05-31,691175.0
2017-06-01,708891.0
2017-06-02,679839.0
2017-06-03,602872.0
2017-06-04,613159.0
2017-06-05,700930.0
2017-06-06,680731.0
2017-06-07,644411.0
2017-06-08,646651.0
2017-06-09,678311.0
2017-06-10,707560.0
2017-06-11,811490.0
2017-06-12,961193.0
2017-06-13,1017706.0
2017-06-14,943076.0
2017-06-15,813320.0
2017-06-16,771610.0
2017-06-17,754378.0
2017-06-18,848274.0
2017-06-19,942843.0
2017-06-20,857127.0
2017-06-21,853829.0
2017-06-22,883714.0
2017-06-23,917543.0
2017-06-24,849350.0
2017-06-25,763641.0
2017-06-26,771140.0
2017-06-27,748533.0
2017-06-28,732749.0
2017-06-29,823597.0
2017-06-30,929759.0
2017-07-01,865641.0
2017-07-02,847757.0
2017-07-03,906698.0
2017-07-04,831931.0
2017-07-05,858120.0
2017-07-06,810383.0
2017-07-07,851597.0
2017-07-08,813811.0
2017-07-09,747731.0
2017-07-10,859568.0
2017-07-11,951265.0
2017-07-12,1001029.0
2017-07-13,1028857.0
2017-07-14,897772.0
2017-07-15,834213.0
2017-07-16,808581.0
2017-07-17,927269.0
2017-07-18,966110.0
2017-07-19,1030320.0
2017-07-20,1074492.0
2017-07-21,1050767.0
2017-07-22,959332.0
2017-07-23,854960.0
2017-07-24,892866.0
2017-07-25,797439.0
2017-07-26,793471.0
2017-07-27,826380.0
2017-07-28,859660.0
2017-07-29,700426.0
2017-07-30,672616.0
2017-07-31,830714.0
2017-08-01,914385.0
2017-08-02,895428.0
2017-08-03,884735.0
2017-08-04,915858.0
2017-08-05,759583.0
2017-08-06,665037.0
2017-08-07,732508.0
2017-08-08,757494.0
2017-08-09,788342.0
2017-08-10,809256.0
2017-08-11,808210.0
2017-08-12,763744.0
2017-08-13,762661.0
2017-08-14,793828.0
2017-08-15,810140.0
2017-08-16,883675.0
2017-08-17,899419.0
2017-08-18,934362.0
2017-08-19,868087.0
2017-08-20,777473.0
2017-08-21,887520.0
2017-08-22,990684.0
2017-08-23,898130.0
2017-08-24,781382.0
2017-08-25,746918.0
2017-08-26,676071.0
2017-08-27,638696.0
2017-08-28,698833.0
2017-08-29,689178.0
2017-08-30,701908.0
2017-08-31,761001.0
2017-09-01,654732.0
2017-09-02,580835.0
2017-09-03,585255.0
2017-09-04,637258.0
2017-09-05,798613.0
2017-09-06,717672.0
2017-09-07,669325.0
2017-09-08,649277.0
2017-09-09,581957.0
2017-09-10,570622.0
2017-09-11,647523.0
2017-09-12,677362.0
2017-09-13,715177.0
2017-09-14,768813.0
2017-09-15,779937.0
2017-09-16,745017.0
2017-09-17,723814.0
2017-09-18,764759.0
2017-09-19,779387.0
2017-09-20,810958.0
2017-09-21,817943.0
2017-09-22,777092.0
2017-09-23,734416.0
2017-09-24,773921.0
2017-09-25,882232.0
2017-09-26,848902.0
2017-09-27,887486.0
2017-09-28,780437.0
2017-09-29,648185.0
2017-09-30,572467.0
2017-10-01,555323.0
2017-10-02,631963.0
2017-10-03,643375.0
2017-10-04,657889.0
2017-10-05,700839.0
2017-10-06,733589.0
2017-10-07,699725.0
2017-10-08,736572.0
2017-10-09,820213.0
2017-10-10,812786.0
2017-10-11,732108.0
2017-10-12,664774.0
2017-10-13,635171.0
2017-10-14,598790.0
2017-10-15,608718.0
2017-10-16,638455.0
2017-10-17,632265.0
2017-10-18,642685.0
2017-10-19,637452.0
2017-10-20,628807.0
2017-10-21,576906.0
2017-10-22,565703.0
2017-10-23,658958.0
2017-10-24,687778.0
2017-10-25,637014.0
2017-10-26,641123.0
2017-10-27,641838.0
2017-10-28,581391.0
2017-10-29,590536.0
2017-10-30,642871.0
2017-10-31,651901.0
2017-11-01,684275.0
2017-11-02,661887.0
2017-11-03,646344.0
2017-11-04,584693.0
2017-11-05,611970.0
2017-11-06,650146.0
2017-11-07,691232.0
2017-11-08,706366.0
2017-11-09,699302.0
2017-11-10,716078.0
2017-11-11,739699.0
2017-11-12,703843.0
2017-11-13,739940.0
2017-11-14,739586.0
2017-11-15,724552.0
2017-11-16,693742.0
2017-11-17,708032.0
2017-11-18,690069.0
2017-11-19,630150.0
2017-11-20,728922.0
2017-11-21,718075.0
2017-11-22,701217.0
2017-11-23,675958.0
2017-11-24,682668.0
2017-11-25,646490.0
2017-11-26,634254.0
2017-11-27,707368.0
2017-11-28,715976.0
2017-11-29,692487.0
2017-11-30,716289.0
2017-12-01,694345.0
2017-12-02,690541.0
2017-12-03,675359.0
2017-12-04,748724.0
2017-12-05,714016.0
2017-12-06,728404.0
2017-12-07,759487.0
2017-12-08,786703.0
2017-12-09,781503.0
2017-12-10,764310.0
2017-12-11,791017.0
2017-12-12,797995.0
2017-12-13,896973.0
2017-12-14,855779.0
2017-12-15,902694.0
2017-12-16,816287.0
2017-12-17,753282.0
2017-12-18,763406.0
2017-12-19,730832.0
2017-12-20,751004.0
2017-12-21,794117.0
2017-12-22,768224.0
2017-12-23,681126.0
2017-12-24,679411.0
2017-12-25,718157.0
2017-12-26,824686.0
2017-12-27,888669.0
2017-12-28,959117.0
2017-12-29,945419.0
2017-12-30,898057.0
2017-12-31,936384.0
2018-01-01,964585.0
2018-01-02,999056.0
2018-01-03,980466.0
2018-01-04,985560.0
2018-01-05,1060747.0
2018-01-06,1045578.0
2018-01-07,1011833.0
2018-01-08,967216.0
2018-01-09,848097.0
2018-01-10,845373.0
2018-01-11,761645.0
2018-01-12,701065.0
2018-01-13,732784.0
2018-01-14,880878.0
2018-01-15,942186.0
2018-01-16,868040.0
2018-01-17,898829.0
2018-01-18,921114.0
2018-01-19,850626.0
2018-01-20,734506.0
2018-01-21,698595.0
2018-01-22,716929.0
2018-01-23,714572.0
2018-01-24,769715.0
2018-01-25,823264.0
2018-01-26,824519.0
2018-01-27,716251.0
2018-01-28,656557.0
2018-01-29,754652.0
2018-01-30,837493.0
2018-01-31,892323.0
2018-02-01,806771.0
2018-02-02,847851.0
2018-02-03,852132.0
2018-02-04,787336.0
2018-02-05,820915.0
2018-02-06,858812.0
2018-02-07,859794.0
2018-02-08,843795.0
2018-02-09,851043.0
2018-02-10,731921.0
2018-02-11,670078.0
2018-02-12,723475.0
2018-02-13,792923.0
2018-02-14,754558.0
2018-02-15,699321.0
2018-02-16,681095.0
2018-02-17,725081.0
2018-02-18,693409.0
2018-02-19,754746.0
2018-02-20,683707.0
2018-02-21,661740.0
2018-02-22,692621.0
2018-02-23,741464.0
2018-02-24,660888.0
2018-02-25,653905.0
2018-02-26,705764.0
2018-02-27,712657.0
2018-02-28,693964.0
2018-03-01,689285.0
2018-03-02,740594.0
2018-03-03,682483.0
2018-03-04,670814.0
2018-03-05,754835.0
2018-03-06,758311.0
2018-03-07,774176.0
2018-03-08,766421.0
2018-03-09,782084.0
2018-03-10,720659.0
2018-03-11,651768.0
2018-03-12,779740.0
2018-03-13,787918.0
2018-03-14,801578.0
2018-03-15,776093.0
2018-03-16,766612.0
2018-03-17,723380.0
2018-03-18,672442.0
2018-03-19,720575.0
2018-03-20,800032.0
2018-03-21,809716.0
2018-03-22,766354.0
2018-03-23,738623.0
2018-03-24,677191.0
2018-03-25,687417.0
2018-03-26,736481.0
2018-03-27,755592.0
2018-03-28,720788.0
2018-03-29,670159.0
2018-03-30,628584.0
2018-03-31,605137.0
2018-04-01,582360.0
2018-04-02,696341.0
2018-04-03,733787.0
2018-04-04,693866.0
2018-04-05,724892.0
2018-04-06,699692.0
2018-04-07,644700.0
2018-04-08,658728.0
2018-04-09,735300.0
2018-04-10,710647.0
2018-04-11,705876.0
2018-04-12,667463.0
2018-04-13,635125.0
2018-04-14,599207.0
2018-04-15,603048.0
2018-04-16,687807.0
2018-04-17,718196.0
2018-04-18,693335.0
2018-04-19,694799.0
2018-04-20,684547.0
2018-04-21,611980.0
2018-04-22,573093.0
2018-04-23,626907.0
2018-04-24,636124.0
2018-04-25,647039.0
2018-04-26,620329.0
2018-04-27,628005.0
2018-04-28,570665.0
2018-04-29,565006.0
2018-04-30,645488.0
2018-05-01,639046.0
2018-05-02,680392.0
2018-05-03,773509.0
2018-05-04,791407.0
2018-05-05,627915.0
2018-05-06,571106.0
2018-05-07,639373.0
2018-05-08,648138.0
2018-05-09,658601.0
2018-05-10,664700.0
2018-05-11,668768.0
2018-05-12,615890.0
2018-05-13,576036.0
2018-05-14,655628.0
2018-05-15,755560.0
2018-05-16,697196.0
2018-05-17,672845.0
2018-05-18,653468.0
2018-05-19,593287.0
2018-05-20,651512.0
2018-05-21,710771.0
2018-05-22,682800.0
2018-05-23,718155.0
2018-05-24,731076.0
2018-05-25,766213.0
2018-05-26,799606.0
2018-05-27,695621.0
2018-05-28,610979.0
2018-05-29,787250.0
2018-05-30,786836.0
2018-05-31,754680.0
2018-06-01,834418.0
2018-06-02,799011.0
2018-06-03,625687.0
2018-06-04,651666.0
2018-06-05,678743.0
2018-06-06,668136.0
2018-06-07,686777.0
2018-06-08,742191.0
2018-06-09,731174.0
2018-06-10,648659.0
2018-06-11,654911.0
2018-06-12,669962.0
2018-06-13,752802.0
2018-06-14,793601.0
2018-06-15,734761.0
2018-06-16,704089.0
2018-06-17,783120.0
2018-06-18,972991.0
2018-06-19,971534.0
2018-06-20,857870.0
2018-06-21,849436.0
2018-06-22,752024.0
2018-06-23,664437.0
2018-06-24,763265.0
2018-06-25,804099.0
2018-06-26,762730.0
2018-06-27,751674.0
2018-06-28,885656.0
2018-06-29,933021.0
2018-06-30,921973.0
2018-07-01,974036.0
2018-07-02,1085235.0
2018-07-03,1086193.0
2018-07-04,951667.0
2018-07-05,1017657.0
2018-07-06,939486.0
2018-07-07,694236.0
2018-07-08,686803.0
2018-07-09,825844.0
2018-07-10,932787.0
2018-07-11,952790.0
2018-07-12,882491.0
2018-07-13,865132.0
2018-07-14,838624.0
2018-07-15,820898.0
2018-07-16,1005530.0
2018-07-17,985941.0
2018-07-18,873659.0
2018-07-19,830989.0
2018-07-20,837305.0
2018-07-21,703914.0
2018-07-22,745494.0
2018-07-23,901353.0
2018-07-24,921189.0
2018-07-25,889492.0
2018-07-26,917308.0
2018-07-27,916596.0
2018-07-28,827898.0
2018-07-29,771910.0
2018-07-30,790978.0
2018-07-31,828938.0
2018-08-01,941539.0
2018-08-02,950233.0
2018-08-03,35486.0
